Date;AI.PA;AIR.PA;ALO.PA;MT.AS;CS.PA;BNP.PA;EN.PA;CAP.PA;CA.PA;ACA.PA;BN.PA;DSY.PA;ENGI.PA;EL.PA;ERF.PA;RMS.PA;KER.PA;OR.PA;LR.PA;MC.PA;ML.PA;ORA.PA;RI.PA;PUB.PA;RNO.PA;SAF.PA;SGO.PA;SAN.PA;SU.PA;GLE.PA;STLA.PA;STM.PA;TEP.PA;HO.PA;TTE.PA;URW.AS;VIE.PA;DG.PA;VIV.PA;WLN.PA
2000-01-17;17.95599365234375;;;;5.691648960113525;14.820267677307129;22.663097381591797;162.67359924316406;48.027099609375;;15.741008758544922;5.225534439086914;11.230003356933594;10.260907173156738;0.9873597025871277;38.11445617675781;114.7590103149414;52.594505310058594;;61.26564407348633;20.317020416259766;39.130760192871094;13.489731788635254;;28.522930145263672;39.76593017578125;21.185043334960938;19.293006896972656;19.73343276977539;16.362895965576172;;;19.02947998046875;23.64928436279297;10.62574291229248;11.296418190002441;;5.222357273101807;34.32621383666992;
2000-01-18;17.77176856994629;;;;5.525468826293945;14.418306350708008;22.663097381591797;156.67701721191406;46.13627243041992;;15.180006980895996;5.233908653259277;10.996519088745117;10.177314758300781;0.9838921427726746;36.0816764831543;111.89602661132812;49.440940856933594;;58.76231002807617;19.86953353881836;39.59476089477539;13.745634078979492;;28.925039291381836;39.058631896972656;20.33763885498047;18.28019142150879;19.134658813476562;16.069316864013672;;;18.902334213256836;22.289451599121094;10.148841857910156;11.377461433410645;;5.166787624359131;33.113407135009766;
2000-01-19;17.45751190185547;;;;5.442380905151367;14.750362396240234;22.920635223388672;149.40452575683594;46.9798698425293;;15.160210609436035;5.254844665527344;11.041705131530762;10.163386344909668;0.9795576930046082;35.624305725097656;108.93755340576172;48.98543167114258;;57.971771240234375;19.545486450195312;38.635826110839844;13.599409103393555;;28.415700912475586;37.889617919921875;20.579757690429688;18.329593658447266;19.473102569580078;15.992064476013184;;;18.478513717651367;23.117177963256836;10.62574291229248;11.770380020141602;;5.184567928314209;33.223663330078125;
2000-01-20;16.796491622924805;;;;5.442380905151367;14.365878105163574;22.95496940612793;145.00274658203125;47.5325813293457;;14.949007034301758;5.485136032104492;10.921197891235352;10.100690841674805;0.9622205495834351;36.335777282714844;107.93551635742188;47.93423843383789;;58.3670768737793;18.98484230041504;40.18248748779297;13.404434204101562;;27.61148452758789;37.95838165283203;20.70081901550293;18.285131454467773;19.512149810791016;15.961160659790039;;;18.563274383544922;22.525941848754883;10.818174362182617;11.706528663635254;;5.112329483032227;33.627933502197266;
2000-01-21;16.2655029296875;;;;5.317744731903076;14.086244583129883;22.560075759887695;152.4666290283203;46.51443862915039;;14.652007102966309;5.6023759841918945;10.913665771484375;9.787219047546387;0.9318802356719971;34.30300521850586;106.40858459472656;47.653907775878906;;57.04953384399414;18.928260803222656;39.37821960449219;13.331316947937012;;27.87955665588379;37.84049987792969;19.998682022094727;18.156673431396484;19.0305233001709;15.350833892822266;;;18.563274383544922;21.934709548950195;11.002246856689453;11.524802207946777;;5.112329483032227;33.07666015625;
2000-01-24;17.01321792602539;;;;5.193110942840576;14.121195793151855;23.006473541259766;159.35633850097656;46.54352951049805;;14.50020694732666;5.1250433921813965;10.898599624633789;9.759355545043945;0.9708890914916992;33.92185974121094;106.16997528076172;48.21455001831055;;56.522491455078125;19.031131744384766;39.68754959106445;13.404434204101562;;27.986787796020508;37.37879180908203;19.73235511779785;17.88494110107422;18.509855270385742;15.567154884338379;;;18.563274383544922;21.284351348876953;11.286712646484375;11.198186874389648;;5.001192092895508;32.39674377441406;
2000-01-25;16.601430892944336;;;;5.151566982269287;13.998860359191895;22.731773376464844;158.9735870361328;46.83442687988281;;14.546408653259277;5.317652702331543;10.845877647399902;10.240008354187012;0.9804246425628662;33.82021713256836;96.34034729003906;48.07438659667969;;55.33672332763672;18.82539176940918;38.07901382446289;13.526289939880371;;27.772319793701172;36.602725982666016;19.006013870239258;17.21796226501465;18.509855270385742;15.149969100952148;;;18.648040771484375;21.520854949951172;11.069177627563477;11.149073600769043;;4.7900309562683105;33.701438903808594;
2000-01-26;16.796491622924805;;;;5.110021591186523;13.946429252624512;22.7661075592041;160.504638671875;49.452491760253906;;14.975406646728516;5.945720672607422;10.544604301452637;10.017098426818848;0.9968951940536499;35.624305725097656;97.10379791259766;47.163360595703125;;55.33672332763672;18.578500747680664;39.56382369995117;13.77000904083252;;28.496116638183594;39.736454010009766;18.739683151245117;18.28019142150879;19.52516746520996;15.188593864440918;;;19.495676040649414;22.08251953125;10.952044486999512;11.13188362121582;;5.023419380187988;34.914249420166016;
2000-01-27;16.753145217895508;;;;5.151566982269287;14.121195793151855;22.817615509033203;142.9613800048828;47.619842529296875;;14.883005142211914;6.2806901931762695;10.469285011291504;9.996198654174805;0.9890933036804199;36.386600494384766;97.53324127197266;46.427513122558594;;55.46846389770508;18.671085357666016;41.760101318359375;13.355684280395508;;29.461183547973633;39.68734359741211;19.36918067932129;18.774246215820312;19.52516746520996;15.296756744384766;;;19.495676040649414;23.058048248291016;10.985508918762207;10.928058624267578;;5.001192092895508;36.182186126708984;
2000-01-28;16.991546630859375;;;;5.2762017250061035;14.488211631774902;22.25103759765625;142.38723754882812;47.38712692260742;;14.757603645324707;6.121579647064209;11.41830062866211;9.926539421081543;0.9951615333557129;36.41201400756836;99.91905975341797;47.09327697753906;;55.6002197265625;18.82539176940918;42.6262321472168;13.404434204101562;;29.38076400756836;40.83669662475586;18.15860939025879;19.021282196044922;19.238792419433594;15.876181602478027;;;19.45330047607422;22.998931884765625;10.826539039611816;11.13188362121582;;5.001192092895508;36.75184631347656;
2000-01-31;17.034889221191406;;;;5.35929012298584;14.208581924438477;22.14802360534668;138.5596160888672;47.38712692260742;;14.52000904083252;6.01690149307251;11.10949420928955;9.72452449798584;0.9795576930046082;35.065284729003906;97.3901138305664;46.46255874633789;;54.150909423828125;18.57335662841797;40.98675537109375;13.550662994384766;;28.89823341369629;39.29439926147461;17.553325653076172;19.021282196044922;18.87432289123535;15.883902549743652;;;19.249866485595703;22.466821670532227;10.642475128173828;10.994362831115723;;4.845598220825195;38.58943176269531;
2000-02-01;17.175765991210938;;;;5.4839253425598145;14.27849006652832;22.663097381591797;137.79408264160156;46.54352951049805;;14.322009086608887;5.635873794555664;11.36557674407959;9.752388954162598;1.049773931503296;35.065284729003906;97.34233856201172;47.653907775878906;;54.150909423828125;19.031131744384766;42.316898345947266;13.526289939880371;;27.986787796020508;41.07246017456055;17.81964874267578;19.169492721557617;18.796222686767578;16.007511138916016;;;20.207693099975586;22.466821670532227;10.834907531738281;11.451130867004395;;4.991189479827881;40.61078643798828;
2000-02-02;17.533369064331055;;;;5.4839253425598145;14.051290512084961;23.521549224853516;143.47174072265625;47.56166458129883;;14.117411613464355;5.887101173400879;12.593270301818848;9.6339693069458;1.213611364364624;35.85298156738281;97.294677734375;48.56494140625;;56.522491455078125;19.031131744384766;43.152103424072266;13.562848091125488;;25.600936889648438;42.10393524169922;17.95281410217285;19.663558959960938;18.249521255493164;16.247005462646484;;;21.699535369873047;26.841941833496094;11.253247261047363;11.443764686584473;;5.001192092895508;43.73468780517578;
2000-02-03;17.446674346923828;;;;5.733192443847656;14.016340255737305;25.135433197021484;149.91490173339844;47.88165283203125;;14.553006172180176;6.2932515144348145;13.180755615234375;9.543411254882812;1.1468627452850342;37.60625457763672;103.06838989257812;48.77518844604492;;58.09037399291992;18.676227569580078;47.45182800292969;13.465362548828125;;24.668048858642578;44.44195556640625;18.497573852539062;19.515336990356445;18.744155883789062;15.80665111541748;;;23.0218505859375;29.532045364379883;11.186311721801758;11.402015686035156;;4.923397064208984;44.10219955444336;
2000-02-04;17.446674346923828;;;;5.733192443847656;13.963908195495605;27.26439094543457;155.0183563232422;48.14345932006836;;14.427606582641602;6.364433288574219;13.03011417388916;9.334430694580078;1.1529308557510376;34.43004608154297;104.64303588867188;50.0366096496582;;58.10352325439453;18.82539176940918;50.112117767333984;13.440984725952148;;25.091596603393555;44.491065979003906;18.37651824951172;19.268306732177734;19.60326385498047;15.497624397277832;;;24.15768814086914;29.56160545349121;11.311816215515137;11.460955619812012;;4.945623397827148;42.85264205932617;
2000-02-07;16.926528930664062;;;;5.65010404586792;13.579419136047363;27.47041893005371;150.23382568359375;47.70710754394531;;14.256003379821777;6.289065361022949;13.015053749084473;8.986129760742188;1.0749129056930542;36.20872497558594;99.25102233886719;49.82637405395508;;57.64240646362305;18.876829147338867;47.049713134765625;13.404434204101562;;25.16665267944336;45.0903205871582;18.134403228759766;19.268306732177734;19.264820098876953;15.39719295501709;;;26.61583709716797;30.15283203125;11.311816215515137;11.524802207946777;;5.212353229522705;43.73468780517578;
2000-02-08;16.861509323120117;;;;5.567014694213867;13.614376068115234;27.436084747314453;158.90982055664062;45.263587951660156;;14.52000904083252;7.2730393409729;12.99245834350586;9.167248725891113;1.113921880722046;35.7259407043457;96.4357681274414;48.00431442260742;;59.02581787109375;19.257444381713867;49.52438735961914;13.453179359436035;;25.68136215209961;45.051021575927734;17.880176544189453;19.386882781982422;19.290861129760742;15.451268196105957;;;26.276784896850586;29.449275970458984;11.838913917541504;11.460955619812012;;4.945623397827148;45.93979263305664;
2000-02-09;16.373870849609375;;;;5.400834560394287;13.247363090515137;28.63791275024414;158.20803833007812;43.83818054199219;;14.269203186035156;7.637320041656494;12.668588638305664;9.299602508544922;1.1095876693725586;38.11445617675781;95.48139953613281;46.287376403808594;;56.64107894897461;19.23687171936035;50.91638946533203;13.160714149475098;;24.233768463134766;47.71321105957031;16.948036193847656;19.07068634033203;19.05655860900879;15.064986228942871;;;28.260250091552734;27.155296325683594;12.307455062866211;11.460955619812012;;5.001192092895508;47.740631103515625;
2000-02-10;16.3630313873291;;;;5.400834560394287;13.212407112121582;28.84393882751465;153.10455322265625;41.3073844909668;;14.216405868530273;7.721063137054443;12.653521537780762;9.508583068847656;1.0879161357879639;36.8947868347168;91.90265655517578;47.30352020263672;;51.6739616394043;19.031131744384766;51.658782958984375;12.697653770446777;;23.295513153076172;47.62481689453125;18.15860939025879;19.515336990356445;18.48381996154785;15.196321487426758;;;26.95488929748535;27.728784561157227;11.797080993652344;11.099960327148438;;5.112329483032227;45.20475769042969;
2000-02-11;15.929576873779297;;;;5.317744731903076;13.701754570007324;29.11864471435547;170.32884216308594;43.750911712646484;;13.728002548217773;7.871797561645508;12.804159164428711;9.334430694580078;1.1182562112808228;38.11445617675781;91.37776947021484;47.30352020263672;;53.92692184448242;18.768810272216797;53.48385238647461;13.160714149475098;;22.518102645874023;48.233863830566406;18.279664993286133;19.268306732177734;18.119352340698242;15.327659606933594;;;28.607784271240234;27.19076919555664;11.454048156738281;11.13188362121582;;5.112329483032227;47.409881591796875;
2000-02-14;16.037940979003906;;;;5.35929012298584;13.63184928894043;31.11025047302246;163.1201629638672;42.90731430053711;;13.8930082321167;7.754559516906738;12.728842735290527;9.299602508544922;1.2439515590667725;36.361183166503906;94.90879821777344;47.30352020263672;;53.82151412963867;18.74823570251465;53.11265563964844;13.099784851074219;;22.941659927368164;50.984474182128906;18.231245040893555;19.515336990356445;18.48381996154785;15.064986228942871;;;29.667341232299805;26.53449058532715;11.387115478515625;11.050846099853516;;5.251253128051758;46.12356185913086;
2000-02-15;15.712843894958496;;;;5.442380905151367;13.544464111328125;29.53070068359375;153.10455322265625;41.16193389892578;;14.20320987701416;7.871797561645508;12.563143730163574;9.118485450744629;1.3002979755401611;36.58985900878906;98.77386474609375;46.25233459472656;;52.398590087890625;18.56821632385254;48.936641693115234;12.795141220092773;;23.772680282592773;49.11799240112305;17.25067901611328;19.63884925842285;17.71583366394043;15.026357650756836;;;31.19308853149414;26.014211654663086;11.629748344421387;10.945245742797852;;4.8900532722473145;43.73468780517578;
2000-02-16;15.84288215637207;;;;5.4839253425598145;13.859047889709473;29.599369049072266;148.0010528564453;40.14379119873047;;14.190006256103516;9.027446746826172;12.638460159301758;8.9443359375;1.2656234502792358;38.62263488769531;94.95653533935547;47.02320861816406;;52.8333854675293;18.064144134521484;47.946773529052734;12.722023963928223;;24.00322723388672;49.304630279541016;17.311208724975586;20.25642967224121;18.379684448242188;15.39719295501709;;;28.141578674316406;24.831743240356445;12.014616966247559;10.68248462677002;;4.9122819900512695;43.18341064453125;
2000-02-17;16.3630313873291;;;;5.442380905151367;14.715408325195312;29.599369049072266;149.91490173339844;40.84193801879883;;14.124006271362305;9.035819053649902;12.804159164428711;8.763218879699707;1.2569546699523926;35.21775436401367;94.4793701171875;46.953121185302734;;52.04286575317383;18.10529327392578;51.101985931396484;12.673282623291016;;23.676172256469727;53.40106201171875;17.311208724975586;21.244543075561523;18.22348403930664;15.79119873046875;;;28.86208152770996;25.186491012573242;11.956048965454102;10.559699058532715;;5.001192092895508;44.10219955444336;
2000-02-18;15.236040115356445;;;;5.317744731903076;14.575592041015625;30.389148712158203;149.59591674804688;37.554813385009766;;14.130603790283203;8.118842124938965;13.105438232421875;8.192009925842285;1.3002979755401611;35.31938934326172;91.61637115478516;46.46255874633789;;49.56586837768555;17.647518157958984;50.73077392578125;12.453933715820312;;23.69762420654297;53.09654235839844;16.40328025817871;21.195138931274414;18.4317569732666;15.760293006896973;;;30.175918579101562;23.359577178955078;11.771980285644531;10.829827308654785;;4.88449764251709;43.91844940185547;
2000-02-21;15.65866470336914;;;;5.317744731903076;14.226059913635254;29.71956443786621;148.0010528564453;38.252960205078125;;13.9920072555542;7.478209495544434;13.045178413391113;9.04882526397705;1.2872951030731201;36.81855773925781;92.04581451416016;46.32240295410156;;48.22199249267578;17.693811416625977;49.21505355834961;12.137102127075195;;24.19624137878418;48.76433181762695;16.0037899017334;20.45405387878418;17.208179473876953;15.683037757873535;;;27.97205924987793;23.353670120239258;11.387115478515625;10.640737533569336;;4.74557638168335;43.07316207885742;
2000-02-22;15.441933631896973;;;;5.234656810760498;13.998860359191895;30.080110549926758;149.91490173339844;37.816619873046875;;14.031604766845703;7.9387922286987305;12.826762199401855;8.533342361450195;1.3002979755401611;34.30300521850586;96.48345947265625;46.53264617919922;;47.7608528137207;17.230894088745117;49.679046630859375;11.698412895202637;;24.65732765197754;48.69558334350586;16.705923080444336;20.207027435302734;16.973875045776367;15.528528213500977;;;26.912508010864258;23.64928436279297;11.537715911865234;10.738965034484863;;4.678890705108643;43.25691223144531;
2000-02-23;16.037940979003906;;;;5.317744731903076;14.348394393920898;31.831348419189453;152.9770050048828;38.92202377319336;;14.183405876159668;8.44962215423584;12.804159164428711;8.3591890335083;1.3436411619186401;32.39729309082031;96.8652114868164;46.74287414550781;;47.9584846496582;17.179454803466797;51.596920013427734;12.198033332824707;;23.751239776611328;48.93134307861328;16.342748641967773;20.25148582458496;17.728845596313477;16.262462615966797;;;28.226346969604492;25.39932632446289;11.253247261047363;10.91086483001709;;4.778916358947754;43.36717224121094;
